what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1338903575384
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1338903575615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903575786
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1338903581693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903582208
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1338903582463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903582835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903586350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903599389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903678917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903686696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903741209
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338903745826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903754348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903795160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903797364
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1338903859635
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1338903859859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903921690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338903921870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903923526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903925618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903927261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903976461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338903980456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904108219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904110894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904120871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904121041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904122564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904124991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904125993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904127378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904206767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904213176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904357639
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338904359070
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1338904366079
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338904367080
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1338904368808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338904369609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905676778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905676938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905678333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905682549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1338905692784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905692821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338905697199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907900466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907900469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907900486
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338907902629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338907906056
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338907906195
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338907906222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907911081
error,log,,,"Failed to load properties file for project 'Game'",1338907957849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907958409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907958735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907973373
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1338907974891
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1338907974915
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1338907975028
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1338907975030
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338907975966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338907981680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908003123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908014453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908038009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908050505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908059215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908059220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908059225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908063838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908063869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908075496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908079668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908080496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908096538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908098318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908111220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338908117541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908120818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908123969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908126542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338908129341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908129358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908132898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908215600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908215603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908215628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908218623
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1338908220998
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1338908221379
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1338908221591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908222927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908222959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908228742
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908232152
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908232261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908232529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908235870
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908237887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908239135
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908240506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908240582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908240647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908246366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908252658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908255577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908286415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1338908289565
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1338908289724
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1338908289787
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1338908289974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908294970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908295889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908297853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908322711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908325200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908342299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908346722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908349708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908352183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908404404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908404414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908404432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1338908406229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908421092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908427833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908431284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908451370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908451373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908451378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908460905
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908473445
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908473517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908473795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908476253
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908477215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908477595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908479169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908479200
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338908479250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908483740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908495246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908500441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908506377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908508209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908537245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908537250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908537255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1338908540128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908556661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908557152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908558721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908576899
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1338908580635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908584203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908584212
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1338908589829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1338908595468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908603878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908632466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908632472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908632498
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338908641117
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338908641350
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908641446
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338908643775
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908643880
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1338908645056
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908645125
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1338908647457
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338908647494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908654655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908687253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338908689193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338908691224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908697326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908711322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338908713461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908718886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908732899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338908740238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338908750783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908773144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908793002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338908823310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908826351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908843370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908854037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908862429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338908867297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908875658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908875790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338908932543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908943685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908944083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908954403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908954643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338908959527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338909079240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338909083579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338909109808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909111887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909112180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909112387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909112642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909112848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909113100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909113332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909113998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909114519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909114843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909115154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338909115505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338909121402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338909125913
